cardId,dbfId,name,cardSet,type,faction,rarity,cost,runeCost,attack,health,durability,spellSchool,text,flavor,artist,collectible,elite,race,img,imgGold,locale
SCH_126,59623,Disciplinarian Gandling,Scholomance Academy,Minion,,Legendary,4,,3,6,,,"[x]After you play a minion,\ndestroy it and summon a\n4/4 Failed Student.","""He doesn’t grade on a curve, but on a sharp spike instead.""",Zoltan Boros,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d14e19dd82f83782305ea1285067917b6c275f64a546178cc8decc074dae5ed.png,,enUS
SCH_143,59595,Divine Rager,Scholomance Academy,Minion,,Common,4,,5,1,,,<b>Divine Shield</b>,"For when you need to rage, rage against the dying of the Light.",Patrik Bjorkstrom,True,,Elemental,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/543fa58dc986902fc47fa0ffeca5a87681d2080e16f8161b997957f8aa427fd9.png,,enUS
SCH_707,59911,Fishy Flyer,Scholomance Academy,Minion,,Common,4,,4,3,,,<b>Rush</b>. <b>Deathrattle:</b> Add a_4/3 Ghost with <b>Rush</b> to_your hand.,Like a fish out of water.,Jim Nelson,True,,Murloc,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f053a8e3a670053e5a767b1f7b9f7294d2ef54509c5c25127678ac45b728c1f.png,,enUS
SCH_356,60153,Glide,Scholomance Academy,Spell,,Rare,4,,,,,,[x]Shuffle your hand into\nyour deck. Draw 4 cards.\n<b>Outcast:</b> Your opponent\ndoes the same.,"""Come with me, and you'll see, a whole new hand of possibly the same cards.""",Slawomir Maniak,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f9a66513e8b845a03f94962be2031555d29da08400c9be114644c788338b8ca.png,,enUS
SCH_613,59553,Groundskeeper,Scholomance Academy,Minion,Neutral,Rare,4,,4,5,,,"[x]<b>Taunt</b>\n<b>Battlecry:</b> If you're holding a\nspell that costs (5) or more,\nrestore 5 Health.",It’s tricky for dryads to tend the garden without trampling the flowers.,Eva Widermann,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7de694c2eee1d063233dbf73624da8d24a048878cff279c1cfb444e8da6c4f17.png,,enUS
SCH_141,59587,High Abbess Alura,Scholomance Academy,Minion,,Legendary,4,,3,6,,,<b><b>Spellburst</b>:</b> Cast a spell from your deck <i>(targets this if possible)</i>.,She's all about hitting the books. Literally.,Anton Zemskov,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/770ef4ee15e861b066ac0b1bb9ebf0058b000b796875959a95824c8fe6e14c2c.png,,enUS
SCH_426,59691,Infiltrator Lilian,Scholomance Academy,Minion,,Legendary,4,,4,2,,,[x]<b>Stealth</b>\n<b>Deathrattle:</b> Summon a 4/2\nForsaken Lilian that attacks\na random enemy.,She'll get to the bottom of this even if it kills her. Twice!,Alex Horley Orlandelli,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b4c9b32157bc68e59e8f1327cb7b74e1046b52c5ca70b711aef005ae35747a1.png,,enUS
SCH_239,58980,Krolusk Barkstripper,Scholomance Academy,Minion,,Epic,4,,3,5,,,<b>Spellburst:</b> Destroy a random enemy minion.,My friend went krolusk tipping once… once!,Hideaki Takamura,True,,Beast,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe41b80f286cb327d025123a7c3535b3444aac8ed2602e1f6906f3fc9d5d9b1f.png,,enUS
SCH_428,60278,Lorekeeper Polkelt,Scholomance Academy,Minion,,Legendary,4,,4,5,,,[x]<b>Battlecry:</b> Reorder your deck\nfrom the highest Cost card\nto the lowest Cost card.,"quicksort [] = [] quicksort (x:xs) = quicksort small ++ (x : quicksort large) where small = [y | y <- xs, y <= x] large = [y | y <- xs, y > x]",Hideaki Takamura,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/236370da54b768523bb740fbf8e9198690a6a4416a00bec85fc8f9b00fd30657.png,,enUS
SCH_252,59089,Marrowslicer,Scholomance Academy,Weapon,,Common,4,,4,,2,,<b>Battlecry:</b> Shuffle 2 Soul Fragments into your deck.,Perfect for killing the first boss in Icecrown Citadel.,Akkapoj T.,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e16f98c5af38f90c4b40966f93766796b65bd0328117b4e9365c010cfc1696cd.png,,enUS
SCH_352,59621,Potion of Illusion,Scholomance Academy,Spell,,Epic,4,,,,,Arcane,Add 1/1 copies of your minions to your hand. They cost (1).,"Unfortunately, there's no potion that can make you unsee all the faces in that bottle.",Arthur Gimaldinov,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10d8eb0b6c001c0e3db6a9139b0ab16bbde13778b0605a23d0f6f7251c726bcb.png,,enUS
SCH_238,58979,Reaper's Scythe,Scholomance Academy,Weapon,,Rare,4,,4,,2,,[x]<b>Spellburst</b>: Also\ndamages adjacent\nminions this turn.,Die. Die. Die.,Kagi,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2bb6da513b8b6a001f2b06af33b319efab9731d9fabe96ea358798ea649748b7.png,,enUS
SCH_234,58975,Shifty Sophomore,Scholomance Academy,Minion,,Rare,4,,4,4,,,<b>Stealth</b>\n<b>Spellburst:</b> Add a <b>Combo</b> card to your hand.,"Experienced enough to do crimes, inexperienced enough to be super obvious about it.",Arthur Bozonnet,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe95f60892e467df41a6cf153fa1fb93e97e08907f3c050e6017eb73774c339a.png,,enUS
SCH_603,59395,Star Student Stelina,Scholomance Academy,Minion,,Legendary,4,,4,3,,,[x]<b>Outcast:</b> Look at 3 cards\nin your opponent's hand.\nShuffle one of them\ninto their deck.,Cheating is just using your resources wisely.,Anton Zemskov,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f43addbb222ed9045052ba7d853f27ae0c3d141dfa8b2b9dd404838f206a0e3a.png,,enUS
SCH_522,59403,Steeldancer,Scholomance Academy,Minion,,Epic,4,,4,4,,,[x]<b>Battlecry:</b> Summon a random\nminion with Cost equal to\nyour weapon's Attack.,Pretty powerful if you blade your cards right.,Gonzalo Ordonez,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/19a2df38098c0d6d828b541e34f2b9ca6f0fe07ef56da24cdb9daaec54c78c4c.png,,enUS
SCH_705,59753,Vilefiend Trainer,Scholomance Academy,Minion,,Common,4,,5,4,,,<b>Outcast:</b> Summon two 1/1_Demons.,My Vilefiend Trainers give me a much better sprint than my Air Gul'dans.,J. Axer,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eca2c7fa91c56b5aee7306dd8ef4dcbc3776dd4a529cdf70bfbd6489cbdf8e61.png,,enUS
SCH_313,59036,Wretched Tutor,Scholomance Academy,Minion,,Common,4,,2,5,,,<b>Spellburst:</b> Deal 2 damage to all other minions.,"""If you like my tutoring, you'll love my sister the art therapist, my father the driver, and my mother the housekeeper.""",James Ryman,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be142ac77a7dc20aadf0dd8271cc26fc822c47983091d002cc00e66e2edb6d21.png,,enUS
SCH_243,59002,Wyrm Weaver,Scholomance Academy,Minion,,Rare,4,,3,5,,,<b><b>Spellburst</b>:</b> Summon two 1/3 Mana Wyrms.,Studied basket weaving as an undergrad.,Bios Studio,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb2d91d33e961e6eaf6ddd0ee671fbe895266eac520d65818c44b0df1f6fcbb6.png,,enUS
SCH_138,59583,Blessing of Authority,Scholomance Academy,Spell,,Rare,5,,,,,Holy,Give a minion +8/+8. It_can't attack heroes this turn.,A paladin fights with honor! We don't go face... until next turn!,Jim Nelson,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0df8fc520b3d62a2feb1666105e14b0e97ca912c8a4e0bf9f980e18ba67aa8f1.png,,enUS
SCH_618,59720,Blood Herald,Scholomance Academy,Minion,Neutral,Common,5,,1,1,,,"Whenever a friendly minion dies while this is in your hand, gain +1/+1.","""Red Blood, it gives you wings.""",Ivan Fomin,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d178c986ba8216ba25c4cbeec78034b296c1ed78bc052508ba08dda5d2783d7.png,,enUS
SCH_623,60023,Cutting Class,Scholomance Academy,Spell,,Common,5,,,,,,[x]Draw 2 cards.\nCosts (1) less per Attack\nof your weapon.,When you actually are the sharpest tool in the shed.,L. Lullabi & K. Turovec,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ba512c7296d7025d6f428e1c16380b20cb0a5714163ebacaede32b5c520bebe.png,,enUS
SCH_425,59690,Doctor Krastinov,Scholomance Academy,Minion,,Legendary,5,,4,4,,,"<b>Rush</b>\nWhenever this attacks, give your weapon +1/+1.",He is not a medical doctor.,L. Lullabi & K. Turovec,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60794db6e4c5f7fbe51cbad1810ff3e53485ece3629d76a160a3faa01e309791.png,,enUS
SCH_224,58931,Headmaster Kel'Thuzad,Scholomance Academy,Minion,,Legendary,5,,4,6,,,"<b><b>Spellburst</b>:</b> If the spell destroys any minions, summon them.","""You wish to know my secrets, hmm? I carry little bits of tuna in the sleeves of my robe, he loves that. Oh, you meant the risen dead? That was trivial, trivial.""",James Ryman,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ec2e2faaebd9c8dba29ab17820d956e52ada03a22afd4cfd18af31f28a82fc4.png,,enUS
SCH_351,59609,Jandice Barov,Scholomance Academy,Minion,,Legendary,5,,2,1,,,[x]<b>Battlecry:</b> Summon two\nrandom 5-Cost minions.\nSecretly pick one that dies\n_when it takes damage.,Her parents own Scholomance. Of course she's going to play tricks on the students!,Arthur Gimaldinov,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94f213d2297a20cba737de239a21fc434e735e3a7ac88fdbde29ee4bc6d72be4.png,,enUS
SCH_605,59452,Lake Thresher,Scholomance Academy,Minion,,Common,5,,4,6,,,Also damages the minions next to whomever\nthis attacks.,"""There’s a monster in the lake?!"" \n""That’s not a monster, that’s Gary.""",James Ryman,True,,Beast,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ce69da99fc8a3121880c01d40a5c64a8aa53ddffe87d38975a05f87c584f1c9.png,,enUS
SCH_400,58770,"Mozaki, Master Duelist",Scholomance Academy,Minion,,Legendary,5,,3,8,,,"After you cast a spell, gain <b>Spell Damage +1</b>.","Treats her students like her peers, which means defeating them in one-sided duels all day long.",Jim Nelson,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1eb9446693bbb13485916e06353e4f50480c139ff207a83a0cd007e00257a9d2.png,,enUS
SCH_710,59918,Ogremancer,Scholomance Academy,Minion,,Common,5,,3,7,,,"[x]Whenever your opponent\ncasts a spell, summon a 2/2\nSkeleton with <b>Taunt</b>.","After their third attempt, Tharg began to suspect that Krul was summoning the skeletons on purpose.",Ben Olson,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/35c23323bcbf2da78012db0e2f57a4bed3c9e292d2741327ff3f72e6c74bf72e.png,,enUS
SCH_273,59216,Ras Frostwhisper,Scholomance Academy,Minion,,Legendary,5,,3,6,,,"At the end of your turn,\ndeal $1 damage to all enemies <i>(improved by <b>Spell Damage</b>)</i>.","Always the favorite of Headmaster Kel'Thuzad, Ras nonetheless received a chilly reception from the other faculty.",Luke Mancini,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f0b85ef3b5878f04844b4d0b7e129b2929f9a717563041989b554279a52eaccc.png,,enUS
SCH_704,59732,Soulshard Lapidary,Scholomance Academy,Minion,,Common,5,,5,5,,,[x]<b>Battlecry:</b> Destroy a Soul\nFragment in your deck to\ngive your hero +5 Attack\nthis turn.,Also known as a soul sequincer.,Akkapoj T.,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ac00690fa8f3bb74b7e13b486f1995572fece26b7fa0560353e56efb799895a.png,,enUS
SCH_245,59027,Steward of Scrolls,Scholomance Academy,Minion,,Common,5,,4,4,,,<b>Spell Damage +1</b>\n<b>Battlecry:</b> <b>Discover</b> a spell.,"Oh dang it, I spilled ink elemental all over my essay!",Ware Lee,True,,Elemental,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/02ebf568cd4f2f52e5408fafb29721ca64a89d9f0d7014bc98bc3ff08ce3b11d.png,,enUS
SCH_244,59026,Teacher's Pet,Scholomance Academy,Minion,,Rare,5,,4,5,,,[x]<b>Taunt</b>\n<b>Deathrattle:</b> Summon a\nrandom 3-Cost Beast.,Really goes the extra mile to get the Hay+.,Ivan Fomin,True,,Beast,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ee19407d155be19f5b7a1ce4d9097f63ed693ed70b86b21a798394aca7c1e26.png,,enUS
SCH_615,59558,Totem Goliath,Scholomance Academy,Minion,Neutral,Epic,5,,5,5,,,<b>Deathrattle:</b> Summon all four basic Totems.\n<b>Overload:</b> (1),"It was an art project, and nobody knew when to stop.",MAR Studio,True,,Totem,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4badc35cd3389ec31418e64ceab96b49130e7fc5c081c5c2c9d1c5e872dc1f5f.png,,enUS
SCH_616,59614,Twilight Runner,Scholomance Academy,Minion,,Rare,5,,5,4,,,"<b>Stealth</b>\nWhenever this attacks, draw 2 cards.",Every morning you find two dead cards at your doorstep.,Jakub Kasper,True,,Beast,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/852b99f19e2336b9de937712184f88d76097889c9dd2890a76b47bf79dd933e0.png,,enUS
SCH_162,59658,Vectus,Scholomance Academy,Minion,,Legendary,5,,4,4,,,[x]<b>Battlecry:</b> Summon two\n1/1 Whelps. Each gains a\n<b>Deathrattle</b> from your minions\nthat died this game.,Don’t let that dark magic worry you. He’ll ensure they hatch without a scratch.,Anton Zemskov,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/424420367db1582ef941bf547255611dffc728d741558e7b11bbd2f3a21741b8.png,,enUS
SCH_343,59192,Void Drinker,Scholomance Academy,Minion,,Epic,5,,4,5,,,[x]<b>Taunt</b>. <b>Battlecry:</b> Destroy\na Soul Fragment in your\ndeck to gain +3/+3.,It has no taste.,Slawomir Maniak,True,,Demon,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dbb6586cf012c9b386a967eaa9d12fa3ef93b5d0dfd215da96a8ea2e4895d55e.png,,enUS
SCH_139,59584,Devout Pupil,Scholomance Academy,Minion,,Epic,6,,4,5,,,"[x]<b>Divine Shield, Taunt</b>\nCosts (1) less for each spell\nyou've cast on friendly\ncharacters this game.",He considers textbooks Light reading.,Anton Zemskov,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c5ccd6923353b4b3712af0ade2b6cf40b663eaca9072501cacd9b314b3bbeea6.png,,enUS
SCH_614,59555,Forest Warden Omu,Scholomance Academy,Minion,,Legendary,6,,5,4,,,<b>Spellburst:</b> Refresh your Mana Crystals.,She wishes all things could grow and flourish at Scholomance. If only she knew…,Mike Sass,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/faec83f44d057b46d8446f5412103441c187339bfb0a8b3bdcc7625c80c61191.png,,enUS
SCH_512,59221,Initiation,Scholomance Academy,Spell,,Rare,6,,,,,Shadow,"Deal $4 damage to a minion. If that kills it, summon a new copy.",The things a murloc's gotta go through to graduate from Scholomance…,Arthur Gimaldinov,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/946fcb2ccaacf133c8100cc893029d61ba52a827279d368990b95f03a4f0c848.png,,enUS
SCH_712,59963,Judicious Junior,Scholomance Academy,Minion,,Common,6,,4,9,,,<b>Lifesteal</b>,"She's judge, jury, and junior!",Eric Browning,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b09f9f3651f58974796282cc7fc4fa8d78c1814d7d541836278206b48c26a68f.png,,enUS
SCH_230,58971,Onyx Magescribe,Scholomance Academy,Minion,,Common,6,,4,9,,,<b>Spellburst:</b> Add 2 random spells from your class to_your hand.,Sometimes you gotta spend spells to earn spells.,Mauricio Herrera,True,,Dragon,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfc5aa14ebd9031774c9f1a7a5a70460302e3fc393b19f51b2f29c439df03131.png,,enUS
SCH_612,59542,Runic Carvings,Scholomance Academy,Spell,Neutral,Epic,6,,,,,Nature,<b>Choose One -</b> Summon four 2/2 Treant Totems; or <b>Overload:</b> (2) to summon them with <b>Rush</b>.,"""That totem was beautiful… and you runed it!""",Konstantin Turovec,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f33c40a3304c81488ea85510b723ee2ce795064bcdf9dce5385cb5ac144980b.png,,enUS
SCH_709,59916,Smug Senior,Scholomance Academy,Minion,,Common,6,,5,7,,,<b>Taunt</b>. <b>Deathrattle:</b> Add a_5/7 Ghost with <b>Taunt</b> to_your hand.,You want to see something funny? Go visit him in five years.,Jakub Kasper,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ac015e11455859cfe24d91fc849d382d79a21126ba0aec0259bb80f7a85894cf.png,,enUS
SCH_530,59576,Sorcerous Substitute,Scholomance Academy,Minion,,Common,6,,6,6,,,"<b>Battlecry:</b> If you have <b>Spell Damage</b>, summon a copy of this.",This substitute's substitution is a dangerous institution.,Agatha Zhou,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f84d1b5beca54b70065b3f7cdf83aef95c4db07240893e486f4b8a4f1efbcc7a.png,,enUS
SCH_533,59602,Commencement,Scholomance Academy,Spell,,Rare,7,,,,,,Summon a minion from your deck. Give it <b>Taunt</b> and <b>Divine Shield</b>.,"""Remember, graduates—you carry a heavy weight on your shoulders now.""",Zoltan Boros,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/352f68529eff9e571edb6f76f72cab83ea3a2750d3829ca356810ba78db87f8a.png,,enUS
SCH_253,59092,Cycle of Hatred,Scholomance Academy,Spell,,Rare,7,,,,,,Deal $3 damage to all minions. Summon a 3/3 Spirit for every minion killed.,"If you run 2 of these, would that make it the bi-cycle of hatred?",Anton Zemskov,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8305b7bc28568cebccd11652e8f3b8c6ad9b2f71efc6c48ea9f246cc81e7482.png,,enUS
SCH_357,60164,Fel Guardians,Scholomance Academy,Spell,,Common,7,,,,,Fel,Summon three 1/2 Demons with <b>Taunt</b>. Costs (1) less whenever a_friendly minion dies.,What happened after the guardians tripped? They Fel.,Anton Zemskov,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aed825e408d8ece8dfb9251595423319519d1ac1598daaa887c4fb2bd8e227bb.png,,enUS
SCH_610,59539,Guardian Animals,Scholomance Academy,Spell,,Epic,7,,,,,,Summon two Beasts that cost (5) or less from your deck. Give_them <b>Rush</b>.,"The guidelines specifically state: ""Students may also bring an ironbeak owl OR an alleycat OR a toad."" They never said how big.",Peter Stapleton,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4746708142d291ce46073d1344457c1b82f41aa7947f958fdf03ca108881fa2c.png,,enUS
SCH_717,61174,Keymaster Alabaster,Scholomance Academy,Minion,Neutral,Legendary,7,,6,8,,,"[x]Whenever your opponent\n_draws a card, add a copy to_\n_your hand that costs (1).",The key to his mastery is a solid stack of backup copies.,Rafael Zanchetin,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/17f70d3698577f851ff0a92aad34599a6a6e4b495fb1b8bd47436daadb1cb3e6.png,,enUS
SCH_703,59727,Soulciologist Malicia,Scholomance Academy,Minion,,Legendary,7,,5,5,,,"<b>Battlecry:</b> For each Soul Fragment in your deck, summon a 3/3 Soul with <b>Rush</b>.@ <i>(@)</i>","If you value your life, don't call it a ""soft science.""",Steven Prescott,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc281e959cb8bea9e082355961ddaa26bb19617fc9caf2d59218391904364d75.png,,enUS
SCH_181,59252,Archwitch Willow,Scholomance Academy,Minion,,Legendary,8,,5,5,,,<b>Battlecry:</b> Summon a random Demon from your hand and deck.,One of the demons will do all the work while the other gets the same grade.,Alex Horley Orlandelli,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b9e5375ba16c7ff6f75292df82007be65f670c34c1f62bce77d4321f6e48705.png,,enUS
SCH_711,59948,Plagued Protodrake,Scholomance Academy,Minion,,Common,8,,8,8,,,<b>Deathrattle:</b> Summon a random 7-Cost minion.,"""What’s in the drake?! WHAT’S IN THE DRAKE?""",Andrew Hou,True,,Dragon,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07e5fa4fcd26a944269e109525dde9e62ffdfa90bb64ff7a8437d9cb7f28b682.png,,enUS
SCH_535,59694,Tidal Wave,Scholomance Academy,Spell,,Common,8,,,,,Nature,<b>Lifesteal</b>\nDeal $3 damage to\nall minions.,"""Hang Four, mon!""",L. Lullabi & K. Turovec,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/963d8876b0cc0d34db74945c8108ef9c30b098ed3d833d37526c452209654dd6.png,,enUS
SCH_337,59175,Troublemaker,Scholomance Academy,Minion,,Rare,8,,6,8,,,"At the end of your turn, summon two 3/3 Ruffians that attack random enemies.","""Prepare for trouble!""\n""Make it double!""",Matt Dixon,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa5f32ed375512bf2905363b2cb64aa4f1247f32430e4edb2f21f9c483586c74.png,,enUS
SCH_135,59569,"Turalyon, the Tenured",Scholomance Academy,Minion,,Legendary,8,,3,12,,,"[x]<b>Rush</b>. Whenever this attacks\na minion, set the defender's\nAttack and Health to 3.","""Let evil flee before righteousness; let the innocent live in peace. Let the day come when none need fear. For that day, I give my life gladly.""",L. Lullabi & K. Turovec,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6de8feaf954d716bfcbe9d52238ea2949d4b052ea3aeb44d58dd167e1b76171c.png,,enUS
